Date,close,atr,atr_sma,adx,plus_di,minus_di,direction,volatility,regime,action,activation
2023-06-30,1.2614636421203613,0.010937708998847698,0.010348931921383855,18.72205563379197,19.667965681930394,16.843860500435596,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-07-03,1.2693254947662354,0.010904822960259875,0.010358610241696563,17.937249400396308,18.31818766377272,15.687895871857352,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-07-04,1.269293189048767,0.010495174838809079,0.010358071920283438,17.433113989041832,18.831343874668573,15.135924613504919,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-07-05,1.2717629671096802,0.010066388325904294,0.010348559317212831,16.964988249926964,18.231089728685728,14.653462949429978,Sideways,Quiet,Sideways Quiet,proceed,active
2023-07-06,1.2704542875289917,0.010091430913918665,0.010343329201417305,17.147695828290296,20.15836332764145,13.573020835655672,Sideways,Quiet,Sideways Quiet,proceed,active
2023-07-07,1.2742749452590942,0.010338891874443553,0.010338887173051124,18.001002035835267,22.397188124241435,12.301854619532397,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-07-10,1.2838947772979736,0.010285171816674286,0.010336963546807444,18.793357799984168,20.906014959218446,11.482814506688676,Sideways,Quiet,Sideways Quiet,proceed,active
2023-07-11,1.2864713668823242,0.010224210956909572,0.010331360581584872,20.437499472637423,26.140749339519612,10.726188262452679,Sideways,Quiet,Sideways Quiet,proceed,active
2023-07-12,1.2934770584106445,0.010476024421186537,0.010334016274830084,22.47686302934091,28.390935642001505,9.720621466872746,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-07-13,1.29962956905365,0.011003506264353563,0.010344821646700655,25.013305723857616,32.31567327426876,8.593592485005896,Bull,Volatile,Bull Volatile,proceed,active
2023-07-14,1.3128528594970703,0.011260648359602549,0.010363567361773096,27.510046000119207,31.158684636585996,7.7975428513185605,Bull,Volatile,Bull Volatile,proceed,active
2023-07-17,1.3090204000473022,0.010985171317110187,0.010379252715056393,29.06750926732636,29.658623766879945,10.067749039648687,Bull,Volatile,Bull Volatile,proceed,active
2023-07-18,1.307172417640686,0.01072417708717971,0.010395908957499004,30.621301062285873,29.36756427731554,9.576141514028988,Bull,Volatile,Bull Volatile,proceed,active
2023-07-19,1.303508996963501,0.011387126191940659,0.01042924749532701,29.386473242562705,25.682251104482162,19.639217230131294,Bull,Volatile,Bull Volatile,proceed,active
2023-07-20,1.2939791679382324,0.011953573502126748,0.010467689179119395,27.896082468005606,22.717722051793533,19.1501589106706,Bull,Volatile,Bull Volatile,proceed,active
2023-07-21,1.2872332334518433,0.011970519593876346,0.010496873306062963,26.236019619202583,21.065164398406953,19.191151347283117,Bull,Volatile,Bull Volatile,proceed,active
2023-07-24,1.2853471040725708,0.011717361668020676,0.01052460857862184,24.477826282638336,19.9831218360742,19.345482104129562,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-07-25,1.281262755393982,0.011356452531084594,0.010546338254668417,22.845218184400107,19.14545967332186,18.534548831952932,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-07-26,1.2893908023834229,0.011428473431726816,0.010569443080251794,22.002747674551966,21.351577240793294,17.102192971188234,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-07-27,1.292724609375,0.011813553635931211,0.010601623672426452,21.81678923206342,22.75820566626306,15.362955927244894,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-07-28,1.2793776988983154,0.012130716162106151,0.010642021442903596,20.820899203992024,20.580098582222018,17.575593886419288,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-07-31,1.2853965759277344,0.011832447514885226,0.010682294715791638,19.896144177925727,19.591812769055366,16.731588692443616,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-08-01,1.283400535583496,0.011789789629649284,0.010723208681568222,18.960427273340134,18.258221409700443,20.920874919113476,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-08-02,1.2795741558074951,0.012034654675830342,0.010767778871011262,18.694368629934534,16.609104160285415,22.579766139053568,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-08-03,1.2720379829406738,0.012387880311538507,0.0108193929513416,18.953071115972474,14.982978548516027,23.59129101843629,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-08-04,1.2716336250305176,0.01215311403357461,0.010868593296561757,18.492426463036573,17.365859462135557,22.32936909014201,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-08-07,1.2747948169708252,0.011800580577257967,0.010916751732074332,18.020947650334797,16.814916439438814,21.35383916044867,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-08-08,1.2782002687454224,0.011672528984337198,0.01095908728563789,17.870988797304513,15.785140208422568,21.76344750286014,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-08-09,1.2741613388061523,0.011335530538534758,0.010997461715774908,17.73174129091925,15.093392646609345,20.809714336858818,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-08-10,1.2720056772232056,0.011243523768674994,0.01102834445470027,17.11761915980418,16.220412917961944,19.481430528485355,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-08-11,1.2670094966888428,0.010946305093111853,0.011053103555550801,17.05836288544338,15.470776643570506,21.491146214746507,Sideways,Quiet,Sideways Quiet,proceed,active
2023-08-14,1.2695027589797974,0.010859024628304967,0.011067652258208686,17.495275425161623,14.481187047765383,23.218033631566733,Sideways,Quiet,Sideways Quiet,proceed,active
2023-08-15,1.2685203552246094,0.01062379829627743,0.011082705868717237,17.33881471856597,16.18687220872254,22.036963589609865,Sideways,Quiet,Sideways Quiet,proceed,active
2023-08-16,1.2701315879821777,0.010440991877836925,0.01109341839769558,16.99280983449948,16.195971977641463,20.82116996648279,Sideways,Quiet,Sideways Quiet,proceed,active
2023-08-17,1.2728151082992554,0.010305396522169897,0.011097198368288215,16.35071581743306,16.68518508001336,19.588333843983154,Sideways,Quiet,Sideways Quiet,proceed,active
2023-08-18,1.275022268295288,0.010108574051666307,0.011090718602517015,15.942968096809494,15.795055453591669,19.557345546014265,Sideways,Quiet,Sideways Quiet,proceed,active
2023-08-21,1.2741937637329102,0.009772473122896511,0.011076506549398388,15.564345213373327,15.17126812683479,18.78497571594604,Sideways,Quiet,Sideways Quiet,proceed,active
2023-08-22,1.2760798931121826,0.009645545489793935,0.011059773384506059,14.604845484870252,16.935116141849047,17.67273013229392,Sideways,Quiet,Sideways Quiet,proceed,active
2023-08-23,1.2731555700302124,0.010011358778652474,0.011038969290162069,15.072061553822214,15.150859264143316,23.27670147527089,Sideways,Quiet,Sideways Quiet,proceed,active
2023-08-24,1.2720541954040527,0.010025575641556865,0.01101159231398533,15.505905046420466,14.048704840898823,21.583429889663428,Sideways,Quiet,Sideways Quiet,proceed,active
2023-08-25,1.2592872381210327,0.010536314014092493,0.010985451833791954,16.742343579624052,12.412870296409357,24.539018606564564,Sideways,Quiet,Sideways Quiet,proceed,active
2023-08-28,1.2589701414108276,0.010092761724154175,0.010959610417700702,17.890465074741666,12.032786726892077,23.78763092895933,Sideways,Quiet,Sideways Quiet,proceed,active
2023-08-29,1.2611136436462402,0.009884399027801714,0.010929411846812256,18.477114920877806,13.21668080147707,22.55413934587204,Sideways,Quiet,Sideways Quiet,proceed,active
2023-08-30,1.2636793851852417,0.01012542872665206,0.010905414747298045,17.307487440458342,19.60266532121932,20.444590880621746,Sideways,Quiet,Sideways Quiet,proceed,active
2023-08-31,1.271179437637329,0.01010104827759694,0.01088468502336341,16.221404780068834,18.246409441867527,19.030084428135897,Sideways,Quiet,Sideways Quiet,proceed,active
2023-09-01,1.2672826051712036,0.010245974975550744,0.010871324762600356,16.020221815098783,16.70343873962892,21.874789813738523,Sideways,Quiet,Sideways Quiet,proceed,active
2023-09-04,1.2591445446014404,0.01011239698461262,0.010862518586123984,15.850537846872587,15.715217121970616,20.681407849942218,Sideways,Quiet,Sideways Quiet,proceed,active
2023-09-05,1.2623074054718018,0.010121525570118979,0.010861212475403791,16.37644333371895,14.579540482209303,23.394546903192012,Sideways,Quiet,Sideways Quiet,proceed,active
2023-09-06,1.2570552825927734,0.010385791189382418,0.010859303305756508,17.314070304324694,13.193667732505054,24.236886982468388,Sideways,Quiet,Sideways Quiet,proceed,active
2023-09-07,1.2498750686645508,0.010514687672245308,0.010853210531015407,18.52141535717871,12.101078243535978,24.689764497641796,Sideways,Quiet,Sideways Quiet,proceed,active
2023-09-08,1.2475050687789917,0.010080147731505793,0.010836059305668569,19.54505381734159,12.087132532771289,23.914524164686867,Sideways,Quiet,Sideways Quiet,proceed,active
2023-09-11,1.2489992380142212,0.009877803519129646,0.010815518916845962,19.85092929874603,13.940117149634798,22.6612349926363,Sideways,Quiet,Sideways Quiet,proceed,active
2023-09-12,1.2508755922317505,0.009608015682858982,0.010797775733726962,20.38901852790504,13.30786602842304,23.34493429746953,Sideways,Quiet,Sideways Quiet,proceed,active
2023-09-13,1.2491724491119385,0.009415434121043616,0.010784756649629745,21.087985544016387,12.610058201209347,23.508747823942254,Sideways,Quiet,Sideways Quiet,proceed,active
2023-09-14,1.248953938484192,0.009483099136066207,0.010772590014072698,22.141776059254532,11.625789788020933,24.61479796368302,Sideways,Quiet,Sideways Quiet,proceed,active
2023-09-15,1.2401869297027588,0.009541673461103226,0.010756645645805892,23.287331660742304,10.72910568926838,23.98143577977293,Sideways,Quiet,Sideways Quiet,proceed,active
2023-09-18,1.2397565841674805,0.009139773320126336,0.010733737675874933,24.50281429301237,10.400829215674941,24.44520615429128,Sideways,Quiet,Sideways Quiet,proceed,active
2023-09-19,1.2383747100830078,0.008862424600875194,0.010706501948754246,25.302986148874183,11.091008818684635,23.409486761629097,Bear,Quiet,Bear Quiet,proceed,half
2023-09-20,1.2393569946289062,0.008745544951148373,0.010671892359353482,26.414225128851598,10.436431915414902,24.857753003645527,Bear,Quiet,Bear Quiet,proceed,half
2023-09-21,1.2328935861587524,0.009160666197030178,0.010635035558007013,28.21400664181086,9.251820089716484,28.98766362688415,Bear,Quiet,Bear Quiet,proceed,half
2023-09-22,1.2294225692749023,0.009181866396278824,0.01059345991874054,29.985721457246477,8.571139917742359,27.91578053005243,Bear,Quiet,Bear Quiet,proceed,half
2023-09-25,1.2241849899291992,0.009227522890804703,0.010558306950214431,31.902444868316593,7.919536034888386,28.761836727390598,Bear,Quiet,Bear Quiet,proceed,half
2023-09-26,1.2213143110275269,0.009146885705384501,0.010526761122578525,33.9104224195454,7.418685060089172,29.687848666560935,Bear,Quiet,Bear Quiet,proceed,half
2023-09-27,1.2146830558776855,0.009090323974767438,0.010480825078235062,35.963996358062296,6.931642281900694,30.19598076175531,Bear,Quiet,Bear Quiet,proceed,half
2023-09-28,1.2135332822799683,0.009171248652468725,0.0104251785812419,36.490018376596005,10.98878284764812,27.791715153998194,Bear,Quiet,Bear Quiet,proceed,half
2023-09-29,1.2204796075820923,0.009488387853836577,0.010375535946441106,36.015612275234986,13.476227170978408,24.944034924353137,Bear,Quiet,Bear Quiet,proceed,half
2023-10-02,1.2193039655685425,0.009547759476315571,0.010332143902607003,36.18866998565409,12.435824916261375,27.965428465881946,Bear,Quiet,Bear Quiet,proceed,half
2023-10-03,1.209116816520691,0.009854753952590533,0.010302109931037123,36.8317021248585,11.187823336665652,29.63703323146257,Bear,Quiet,Bear Quiet,proceed,half
2023-10-04,1.2078461647033691,0.010103929740884674,0.01027561905722028,36.12821459967625,15.434233572657556,26.841421480276185,Bear,Quiet,Bear Quiet,proceed,half
2023-10-05,1.2137395143508911,0.010063859191329993,0.010240625168328254,35.47497618343558,14.388852175681986,25.023415905087152,Bear,Quiet,Bear Quiet,proceed,half
2023-10-06,1.2187690734863281,0.010438237925958941,0.010206775603605311,33.56061721847623,18.82645221027362,22.4026436483924,Bear,Volatile,Bear Volatile,proceed,active
2023-10-09,1.222090482711792,0.010121751855363452,0.010172561690414875,31.7829981795854,18.028322098844093,21.452904192880425,Bear,Quiet,Bear Quiet,proceed,half
2023-10-10,1.2250398397445679,0.00993046004127534,0.010135375098647396,29.73737673097042,21.622592214699647,20.304286255844254,Bull,Quiet,Bull Quiet,proceed,half
2023-10-11,1.229135513305664,0.009833178989350747,0.010091345584917805,28.405232388349877,23.789185481999674,19.0405052274865,Bull,Quiet,Bull Quiet,proceed,half
2023-10-12,1.2316333055496216,0.010013519790866501,0.010043858374504364,26.407366656415963,21.692123738929737,21.881718818316394,Bear,Quiet,Bear Quiet,proceed,half
2023-10-13,1.2183235883712769,0.01061005591439923,0.010012997212120855,25.377809770631295,19.010190881556756,24.191631841469494,Bear,Volatile,Bear Volatile,proceed,active
2023-10-16,1.215376853942871,0.010246922280206827,0.009981924046179834,24.421792662402677,18.27788854096246,23.259732276090027,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-10-17,1.2211503982543945,0.010101645203969955,0.009950506370572489,23.29168490206638,18.438910007893025,21.90893967571583,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-10-18,1.2178784608840942,0.009889463382324083,0.009921585027448275,22.242299124611243,17.489200052102117,20.780503226818198,Sideways,Quiet,Sideways Quiet,proceed,active
2023-10-19,1.214343786239624,0.009797418214429457,0.009892662916363365,21.843390005561574,16.392543396256016,22.945267327554443,Sideways,Quiet,Sideways Quiet,proceed,active
2023-10-20,1.2137248516082764,0.009565098886556392,0.009865038792232255,21.450887721558637,15.690790810200811,21.823812467372747,Sideways,Quiet,Sideways Quiet,proceed,active
2023-10-23,1.2163970470428467,0.009588371392039354,0.009839625727506943,19.923643699308524,20.18771353261487,20.215782410959225,Sideways,Quiet,Sideways Quiet,proceed,active
2023-10-24,1.2250248193740845,0.009823485413287555,0.009823619469847146,19.1665625416459,22.09086493436085,18.322516184179246,Sideways,Quiet,Sideways Quiet,proceed,active
2023-10-25,1.216189980506897,0.010083358528232871,0.009816466802855065,17.851366708318093,19.984276603204343,19.685239509711227,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-10-26,1.210345983505249,0.010016377025148121,0.00981068641291463,17.097807793301804,18.680921471693274,21.62378661990415,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-10-27,1.213710069656372,0.009717285511955692,0.009802860642120416,15.986216351922293,20.071244071314474,20.697255642224746,Sideways,Quiet,Sideways Quiet,proceed,active
2023-10-30,1.2113723754882812,0.009546513955851819,0.009798341458779523,15.138966022213811,18.970979740427605,20.603304903578366,Sideways,Quiet,Sideways Quiet,proceed,active
2023-10-31,1.2165746688842773,0.009475789099490753,0.00979494633097346,14.236479316041734,20.264550233457523,19.274433917369105,Sideways,Quiet,Sideways Quiet,proceed,active
2023-11-01,1.215214490890503,0.009284639726382595,0.009780411949928063,13.36109332715399,19.20448279764955,19.98077227437045,Sideways,Quiet,Sideways Quiet,proceed,active
2023-11-02,1.2182197570800781,0.009136069162539593,0.009762621820347716,13.07357903492405,22.73843835452553,18.855292087605644,Sideways,Quiet,Sideways Quiet,proceed,active
2023-11-03,1.2191851139068604,0.009857456490402802,0.009749044669873924,14.317762152373636,30.46446475729377,16.227181393667074,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-11-06,1.237378716468811,0.010850577685454771,0.009764200989099935,15.89040522783114,29.313973113732626,13.688958777985743,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-11-07,1.2345526218414307,0.010765664544265236,0.009781826299429204,16.095804434312907,27.43481394693571,18.764965965729893,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-11-08,1.2291808128356934,0.0107265303507653,0.00979384833191147,15.864853035750096,25.568126902400905,19.740333097177984,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-11-09,1.2285012006759644,0.010355758309915608,0.009798942532557843,15.727010596548334,25.13496347148082,18.986597911001027,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-11-10,1.2217023372650146,0.010301667971782337,0.009800056392482475,14.79825323891833,23.462156795374078,22.217652601200392,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-11-13,1.2228227853775024,0.009956704775764961,0.009796942548305522,14.296477987624002,24.943695128569118,21.345454500540285,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-11-14,1.228063702583313,0.011100884960064394,0.00981652973610443,15.57752971104348,34.68829192343538,17.77783009387346,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-11-15,1.2494533061981201,0.011869257185969918,0.00984619905603618,16.837873432825646,30.801651890657055,15.43931861142312,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-11-16,1.2422360181808472,0.011852188580340161,0.009872949074198077,17.655196305884594,28.64272361623204,16.013708750383614,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-11-17,1.2414957284927368,0.011480763394944596,0.009900961387466854,18.38363368267982,27.457273845117236,15.49393608059482,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-11-20,1.2454540729522705,0.011340755288875206,0.009930220422861765,19.55235389805149,30.07542745739805,14.564844893271092,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-11-21,1.2509069442749023,0.011272523718645839,0.009963510583577502,20.955859290716905,31.152458638528,13.60636140210122,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-11-22,1.2544218301773071,0.011178154386822573,0.00999876498889308,21.47036420162696,29.17149582046707,16.352442723362273,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-11-23,1.2490007877349854,0.010900872256832072,0.010027120451308397,22.054695675834743,28.696226728494782,15.570652288431727,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-11-24,1.2533526420593262,0.011027215845825966,0.010056831299002852,22.994818553759497,29.83197095083385,14.29280596702603,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-11-27,1.2600330114364624,0.01102967674226669,0.01009462936744566,24.060170908810704,29.471855821717906,13.268930084907703,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-11-28,1.2634397745132446,0.011054288057333229,0.010138466636574821,25.503660543824743,31.824361105693225,12.293717503959687,Bull,Volatile,Bull Volatile,proceed,active
2023-11-29,1.2712295055389404,0.010965621130948832,0.010182868160170831,26.956640528844,30.992260513068082,11.507900194213516,Bull,Volatile,Bull Volatile,proceed,active
2023-11-30,1.2696397304534912,0.010944671825618433,0.010218548272742593,27.355259614348125,28.833612885575242,14.676570594544291,Bull,Volatile,Bull Volatile,proceed,active
2023-12-01,1.2631685733795166,0.010736689407815645,0.01024964473297333,27.725405908030524,27.292714606287497,13.892239388298115,Bull,Volatile,Bull Volatile,proceed,active
2023-12-04,1.2713103294372559,0.010734425464518823,0.010279782784447616,28.255026071301657,26.88357396938861,12.902657235123415,Bull,Volatile,Bull Volatile,proceed,active
2023-12-05,1.2634079456329346,0.010894388260601778,0.01031473283555196,28.37301695163188,24.596781147361234,13.271540629356439,Bull,Volatile,Bull Volatile,proceed,active
2023-12-06,1.2594457864761353,0.010489768494315422,0.010342721725942918,28.45529114927609,23.720865929181013,12.906645906395337,Bull,Volatile,Bull Volatile,proceed,active
2023-12-07,1.2558711767196655,0.01009036155108307,0.010361103983915204,27.90477974956876,22.89839439270377,15.029139720040908,Bull,Quiet,Bull Quiet,proceed,half
2023-12-08,1.258954405784607,0.010058446775112851,0.01037250516234073,26.74006022334618,21.33026021283679,16.89645567710775,Bull,Quiet,Bull Quiet,proceed,half
2023-12-11,1.2554770708084106,0.009735718557738544,0.01037626434396919,25.658534948996643,20.46323923535787,16.209657608499153,Bull,Quiet,Bull Quiet,proceed,half
2023-12-12,1.2554612159729004,0.009681809336198416,0.01037280545164135,24.368420857649717,19.10738186385211,16.409208622077283,Sideways,Quiet,Sideways Quiet,proceed,active
2023-12-13,1.2570710182189941,0.009450663347562836,0.010359740123774911,22.963526027839645,18.176519747964566,16.544661306624572,Sideways,Quiet,Sideways Quiet,proceed,active
2023-12-14,1.2622915506362915,0.010263850281193776,0.010363739945572189,23.89274424676226,30.040733254273764,14.14572406358933,Sideways,Quiet,Sideways Quiet,proceed,active
2023-12-15,1.2771391868591309,0.010731291903215789,0.010369601025117326,24.84631685635418,27.47415945573086,12.563157338794845,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-12-18,1.2672343254089355,0.010970650523266328,0.010386578998475383,24.85361902683976,24.955102550115633,14.989503610934847,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2023-12-19,1.2651821374893188,0.010981528483806248,0.010407600367325999,25.354795903942655,26.914151613226185,13.905037226693311,Bull,Volatile,Bull Volatile,proceed,active
2023-12-20,1.2732689380645752,0.010899029374031548,0.010428917375019615,25.546788594080873,25.180884471434293,14.151128578539213,Bull,Volatile,Bull Volatile,proceed,active
2023-12-21,1.2641266584396362,0.010962638727171663,0.01044789975374572,25.438764919599482,23.246577258123796,14.237486109460187,Bull,Volatile,Bull Volatile,proceed,active
2023-12-22,1.268499493598938,0.010923033323136452,0.010454159301920465,25.830067501776472,25.144635227365335,13.268458598250024,Bull,Volatile,Bull Volatile,proceed,active
2023-12-25,1.2677003145217896,0.010640277022493545,0.010462026396766197,26.130472087650475,23.969058745758495,12.896283466975607,Bull,Volatile,Bull Volatile,proceed,active
2023-12-26,1.27048659324646,0.010183159524971858,0.010463656683186238,26.409419203104907,23.2560891845315,12.5126781839131,Bull,Quiet,Bull Quiet,proceed,half
2023-12-27,1.272718071937561,0.010174631518414334,0.01046936004590804,27.404106887957404,27.351193904540715,11.628654009383284,Bull,Quiet,Bull Quiet,proceed,half
2023-12-28,1.2800819873809814,0.010159168410143632,0.010476595049822323,28.529459991491024,27.23722004011219,10.814471384095564,Bull,Quiet,Bull Quiet,proceed,half
2023-12-29,1.2733986377716064,0.010133885129714148,0.010487970774685478,28.866420130153504,25.35480522106229,12.702072429805606,Bull,Quiet,Bull Quiet,proceed,half
2024-01-01,1.272999882698059,0.00969867594167688,0.01049017686567823,29.007974493943223,24.600227515896073,13.000948573714767,Bull,Quiet,Bull Quiet,proceed,half
2024-01-02,1.2728800773620605,0.010064679194508763,0.010495000741302654,27.77315389064358,22.012377515213494,17.393783868305057,Bull,Quiet,Bull Quiet,proceed,half
2024-01-03,1.2623074054718018,0.010135092303670875,0.010496035416811416,26.6265347590082,20.29805838179815,16.03915979522081,Bull,Quiet,Bull Quiet,proceed,half
2024-01-04,1.2674272060394287,0.01016170734108393,0.01049894202313013,26.422603969844793,24.11910957722788,14.85449719675011,Bull,Quiet,Bull Quiet,proceed,half
2024-01-05,1.2684078216552734,0.010558745975460155,0.010515771232400219,25.522309857457383,21.554151374146628,16.32045416062595,Bull,Volatile,Bull Volatile,proceed,active
2024-01-08,1.271779179573059,0.010447121964831583,0.010533783392579816,24.68632246738336,20.22841812285449,15.31663042470828,Sideways,Quiet,Sideways Quiet,proceed,active
2024-01-09,1.274518609046936,0.010225113303193919,0.01054876987665388,23.91004846231462,19.191360981564703,14.53138756162479,Sideways,Quiet,Sideways Quiet,proceed,active
2024-01-10,1.2712942361831665,0.009908251032906143,0.010561242102784349,23.111109777495102,18.390444184597126,14.238448035320282,Sideways,Quiet,Sideways Quiet,proceed,active
2024-01-11,1.274518609046936,0.009798055380143281,0.010574481827136422,22.817399750749864,19.642173391539366,13.370113148057248,Sideways,Quiet,Sideways Quiet,proceed,active
2024-01-12,1.2777756452560425,0.009550091153400869,0.010568334520396383,22.678573083172488,19.45785121154869,12.737458212026368,Sideways,Quiet,Sideways Quiet,proceed,active
2024-01-15,1.273658275604248,0.009321669371229586,0.010537756354111881,22.398626552045055,18.510750053377834,12.66280297236041,Sideways,Quiet,Sideways Quiet,proceed,active
2024-01-16,1.2716174125671387,0.009481402749598616,0.010512071118218549,21.137895055000556,16.898977720499992,18.58383866173442,Sideways,Quiet,Sideways Quiet,proceed,active
2024-01-17,1.26385498046875,0.009652027253036535,0.010490581056263975,20.314581053017235,15.41451289464244,18.69273023639883,Sideways,Quiet,Sideways Quiet,proceed,active
2024-01-18,1.2676842212677002,0.00943628336194178,0.010472191557304495,19.382602931985375,15.348812457670508,17.754384492096026,Sideways,Quiet,Sideways Quiet,proceed,active
2024-01-19,1.2709871530532837,0.00914067598158353,0.010448971717500519,18.30961343211122,15.597053709217073,17.01937458442268,Sideways,Quiet,Sideways Quiet,proceed,active
2024-01-22,1.2699863910675049,0.008791217800879079,0.010425661978002803,17.043174401973506,16.242577412402213,16.431915318522623,Sideways,Quiet,Sideways Quiet,proceed,active
2024-01-23,1.2706964015960693,0.008818924764774156,0.010380022774096997,16.442497687751455,15.03500801930898,17.876487982178208,Sideways,Quiet,Sideways Quiet,proceed,active
2024-01-24,1.269196629524231,0.008809443344655835,0.010318826497270717,15.374783989855885,16.128077756332928,16.617461782362195,Sideways,Quiet,Sideways Quiet,proceed,active
2024-01-25,1.271876335144043,0.008539460130375173,0.010252571928271417,14.383335556095712,15.44955507461586,15.918350276189562,Sideways,Quiet,Sideways Quiet,proceed,active
2024-01-26,1.270825743675232,0.008502486657666317,0.010193006393525852,13.764547197321194,14.408399765411968,16.156821679405212,Sideways,Quiet,Sideways Quiet,proceed,active
2024-01-29,1.2697607278823853,0.008296688614173516,0.010132125060031819,13.460258693706677,13.71109798817729,16.59118051737906,Sideways,Quiet,Sideways Quiet,proceed,active
2024-01-30,1.2713264226913452,0.008264692257734225,0.010071968430813585,13.556280289639613,12.78102413811117,17.222986155508124,Sideways,Quiet,Sideways Quiet,proceed,active
2024-01-31,1.269551157951355,0.00825577486140367,0.010013520840305207,12.99233928268993,14.294476051492541,16.010047299474486,Sideways,Quiet,Sideways Quiet,proceed,active
2024-02-01,1.2678449153900146,0.008373966963217993,0.009962982734432926,13.232093561613771,13.086097624217812,18.201231525386653,Sideways,Quiet,Sideways Quiet,proceed,active
2024-02-02,1.27472984790802,0.008841165826763597,0.009919261734051677,12.438285644516988,15.343750570627847,16.008026608622885,Sideways,Quiet,Sideways Quiet,proceed,active
2024-02-05,1.2621959447860718,0.009832986482452533,0.009895327928855394,13.26335856852382,12.810643358015774,20.89683326592008,Sideways,Quiet,Sideways Quiet,proceed,active
2024-02-06,1.2534469366073608,0.009755559460756704,0.009869353356923865,14.02949771224445,11.990009280707707,19.558207795942515,Sideways,Quiet,Sideways Quiet,proceed,active
2024-02-07,1.2606525421142578,0.009826135071522269,0.009846563635735333,13.804794826445006,14.491176165526227,18.030751302045726,Sideways,Quiet,Sideways Quiet,proceed,active
2024-02-08,1.2627378702163696,0.00958290047739812,0.009819328208770926,13.927464632063863,13.797636670545467,18.868062754664095,Sideways,Quiet,Sideways Quiet,proceed,active
2024-02-09,1.2620525360107422,0.00919311849477269,0.009788456790510068,13.977071796054865,13.603637632453617,18.263194676281664,Sideways,Quiet,Sideways Quiet,proceed,active
2024-02-12,1.2637271881103516,0.00886920584570149,0.009751152398133721,13.77632676204178,14.046618476198711,17.578029482408496,Sideways,Quiet,Sideways Quiet,proceed,active
2024-02-13,1.2627538442611694,0.008990047526714442,0.009713065583455974,14.06715062120568,12.86796438193041,18.459191564890613,Sideways,Quiet,Sideways Quiet,proceed,active
2024-02-14,1.2590652704238892,0.008994722364959552,0.009683164660868857,14.926089516796756,11.942613891736455,20.37502854488544,Sideways,Quiet,Sideways Quiet,proceed,active
2024-02-15,1.2568340301513672,0.008737075327551554,0.009656098936398226,15.723675634131325,11.416589641038884,19.477590243653832,Sideways,Quiet,Sideways Quiet,proceed,active
2024-02-16,1.259921908378601,0.008455427202675348,0.009624038544949476,16.31601971648766,11.4504078883232,18.68878496636576,Sideways,Quiet,Sideways Quiet,proceed,active
2024-02-19,1.2611136436462402,0.008182946576264422,0.009592983105319995,16.189915702528307,13.376244412694659,17.93173130693663,Sideways,Quiet,Sideways Quiet,proceed,active
2024-02-20,1.2587641477584839,0.008218789990220039,0.009563722718400426,15.249229526851048,15.606205363345088,16.578276235914178,Sideways,Quiet,Sideways Quiet,proceed,active
