time,open,high,low,close,volume
2025-07-16 00:00:00+00:00,3324.68,3377.48,3319.62,3346.99,81966
2025-07-17 00:00:00+00:00,3350.79,3352.22,3309.9,3338.1,83442
2025-07-18 00:00:00+00:00,3341.64,3361.24,3331.8,3350.85,69906
2025-07-21 00:00:00+00:00,3350.01,3401.59,3345.0,3397.41,78916
2025-07-22 00:00:00+00:00,3399.04,3433.53,3383.26,3429.58,86631
2025-07-23 00:00:00+00:00,3430.9,3438.77,3381.52,3388.1,85846
2025-07-24 00:00:00+00:00,3390.56,3393.35,3351.39,3367.5,80047
2025-07-25 00:00:00+00:00,3369.25,3373.55,3325.08,3336.65,64812
2025-07-28 00:00:00+00:00,3331.05,3345.2,3301.8,3314.78,71500
2025-07-29 00:00:00+00:00,3314.18,3334.14,3307.94,3325.5,70454
2025-07-30 00:00:00+00:00,3327.36,3334.05,3268.17,3275.86,71995
2025-07-31 00:00:00+00:00,3277.45,3314.81,3276.45,3290.68,82495
2025-08-01 00:00:00+00:00,3291.51,3363.45,3281.59,3363.23,77923
2025-08-04 00:00:00+00:00,3362.95,3385.37,3345.07,3374.01,72655
2025-08-05 00:00:00+00:00,3376.19,3390.38,3349.99,3380.47,66618
2025-08-06 00:00:00+00:00,3381.14,3385.62,3358.24,3368.4,72233
2025-08-07 00:00:00+00:00,3372.59,3401.81,3365.3,3395.84,88988
2025-08-08 00:00:00+00:00,3402.94,3408.84,3376.62,3397.14,105874
2025-08-11 00:00:00+00:00,3400.5,3401.85,3341.4,3342.29,86369
2025-08-12 00:00:00+00:00,3344.31,3359.03,3331.13,3348.28,75882
2025-08-13 00:00:00+00:00,3349.92,3370.76,3342.72,3355.97,70839
2025-08-14 00:00:00+00:00,3357.05,3374.81,3329.85,3334.75,79119
2025-08-15 00:00:00+00:00,3336.51,3348.67,3332.2,3336.08,67349
2025-08-18 00:00:00+00:00,3335.35,3358.39,3323.62,3332.89,66798
2025-08-19 00:00:00+00:00,3333.25,3345.29,3314.89,3315.6,68868
2025-08-20 00:00:00+00:00,3316.47,3350.19,3311.55,3347.8,67805
2025-08-21 00:00:00+00:00,3351.04,3352.06,3325.17,3338.44,64006
2025-08-22 00:00:00+00:00,3339.94,3378.79,3321.44,3371.86,66790
2025-08-25 00:00:00+00:00,3368.71,3376.22,3359.81,3365.73,63484
2025-08-26 00:00:00+00:00,3366.56,3393.31,3351.29,3392.96,85457
2025-08-27 00:00:00+00:00,3390.76,3398.81,3373.81,3397.38,78602
2025-08-28 00:00:00+00:00,3398.01,3423.17,3384.6,3417.36,89005
2025-08-29 00:00:00+00:00,3417.06,3453.88,3404.36,3448.16,90252
2025-09-01 00:00:00+00:00,3445.94,3489.81,3437.12,3476.37,79933
2025-09-02 00:00:00+00:00,3476.41,3540.17,3470.34,3534.4,107080
2025-09-03 00:00:00+00:00,3532.61,3578.46,3526.3,3560.62,103975
2025-09-04 00:00:00+00:00,3560.3,3564.19,3511.45,3545.39,101393
2025-09-05 00:00:00+00:00,3545.44,3600.0,3539.79,3587.37,97095
2025-09-08 00:00:00+00:00,3592.28,3646.35,3579.64,3636.76,95319
2025-09-09 00:00:00+00:00,3636.12,3674.12,3626.05,3626.23,94362
2025-09-10 00:00:00+00:00,3623.32,3657.57,3620.29,3640.55,89748
2025-09-11 00:00:00+00:00,3641.94,3649.09,3613.51,3633.91,84116
2025-09-12 00:00:00+00:00,3634.01,3656.63,3630.59,3642.6,81988
2025-09-15 00:00:00+00:00,3644.63,3685.5,3626.69,3678.66,89549
2025-09-16 00:00:00+00:00,3680.34,3703.06,3674.68,3689.69,95445
2025-09-17 00:00:00+00:00,3689.32,3707.42,3646.21,3659.79,89849
2025-09-18 00:00:00+00:00,3658.85,3672.9,3627.78,3644.31,101930
2025-09-19 00:00:00+00:00,3643.47,3685.18,3632.16,3685.07,86040
2025-09-22 00:00:00+00:00,3685.51,3748.74,3683.69,3746.63,96967
2025-09-23 00:00:00+00:00,3745.27,3791.18,3737.02,3764.02,94760
2025-09-24 00:00:00+00:00,3766.1,3779.21,3717.48,3735.85,90043
2025-09-25 00:00:00+00:00,3737.02,3761.62,3721.97,3749.05,105988
2025-09-26 00:00:00+00:00,3750.77,3783.8,3734.55,3760.53,102961
2025-09-29 00:00:00+00:00,3758.57,3834.06,3757.78,3833.76,110469
2025-09-30 00:00:00+00:00,3833.07,3871.66,3793.21,3858.23,97113
2025-10-01 00:00:00+00:00,3858.58,3895.34,3853.35,3865.49,94119
2025-10-02 00:00:00+00:00,3867.81,3896.82,3819.28,3856.19,89118
2025-10-03 00:00:00+00:00,3855.72,3891.61,3838.11,3886.38,89677
2025-10-06 00:00:00+00:00,3888.47,3969.82,3884.26,3960.95,103560
2025-10-07 00:00:00+00:00,3959.12,3990.99,3940.96,3984.23,99320
2025-10-08 00:00:00+00:00,3984.87,4059.25,3983.27,4041.33,114668
2025-10-09 00:00:00+00:00,4040.24,4057.93,3944.81,3975.91,106367
2025-10-10 00:00:00+00:00,3974.93,4022.28,3946.85,4012.37,110080
2025-10-13 00:00:00+00:00,4003.2,4117.01,4003.2,4110.36,122069
2025-10-14 00:00:00+00:00,4110.21,4179.6,4090.64,4142.09,131073
2025-10-15 00:00:00+00:00,4143.59,4218.12,4140.73,4208.06,116519
2025-10-16 00:00:00+00:00,4208.26,4330.39,4199.79,4325.87,119783
2025-10-17 00:00:00+00:00,4329.76,4379.18,4186.45,4252.63,144463
2025-10-20 00:00:00+00:00,4247.6,4381.53,4219.03,4356.25,113093
2025-10-21 00:00:00+00:00,4353.87,4375.4,4080.66,4124.85,118560
2025-10-22 00:00:00+00:00,4125.17,4161.26,4004.22,4098.33,120342
2025-10-23 00:00:00+00:00,4096.07,4154.66,4066.19,4125.93,102798
2025-10-24 00:00:00+00:00,4129.66,4144.14,4044.04,4112.21,105279
2025-10-27 00:00:00+00:00,4079.8,4109.23,3971.49,3981.02,120825
2025-10-28 00:00:00+00:00,3985.95,4019.75,3886.62,3952.61,114691
2025-10-29 00:00:00+00:00,3953.09,4030.22,3916.15,3930.07,119550
2025-10-30 00:00:00+00:00,3927.13,4027.32,3915.08,4024.23,113228
2025-10-31 00:00:00+00:00,4021.05,4046.34,3972.58,4002.14,110298
2025-11-03 00:00:00+00:00,3989.66,4030.74,3962.74,4001.21,107348
2025-11-04 00:00:00+00:00,4001.56,4005.77,3928.9,3931.85,108869
2025-11-05 00:00:00+00:00,3934.14,3990.32,3929.03,3978.99,100934
2025-11-06 00:00:00+00:00,3980.03,4019.55,3964.71,3976.88,102453
2025-11-07 00:00:00+00:00,3976.1,4027.79,3974.49,4000.79,100829
2025-11-10 00:00:00+00:00,3999.57,4116.69,3997.76,4115.73,116896
2025-11-11 00:00:00+00:00,4115.49,4148.7,4097.16,4126.55,98902
2025-11-12 00:00:00+00:00,4127.42,4211.86,4099.01,4195.27,121772
2025-11-13 00:00:00+00:00,4196.43,4245.39,4145.36,4171.21,127187
2025-11-14 00:00:00+00:00,4171.79,4211.15,4032.39,4085.05,110721
2025-11-17 00:00:00+00:00,4081.47,4106.7,4006.99,4045.47,126171
2025-11-18 00:00:00+00:00,4048.89,4082.06,3998.36,4067.24,122178
2025-11-19 00:00:00+00:00,4067.96,4132.46,4055.51,4077.71,106749
2025-11-20 00:00:00+00:00,4079.9,4110.44,4038.55,4077.15,111658
2025-11-21 00:00:00+00:00,4074.64,4101.25,4022.61,4065.21,113511
2025-11-24 00:00:00+00:00,4069.36,4139.97,4039.89,4134.57,110627
2025-11-25 00:00:00+00:00,4135.3,4159.28,4109.01,4130.59,104915
2025-11-26 00:00:00+00:00,4134.09,4173.45,4129.74,4163.65,104657
2025-11-27 00:00:00+00:00,4163.05,4168.86,4142.58,4155.27,81887
2025-11-28 00:00:00+00:00,4158.28,4226.62,4153.9,4219.09,67318
2025-12-01 00:00:00+00:00,4222.86,4264.63,4206.13,4232.07,131813
2025-12-02 00:00:00+00:00,4231.67,4236.03,4163.43,4205.59,108972
2025-12-03 00:00:00+00:00,4206.61,4241.35,4194.61,4202.93,107846
2025-12-04 00:00:00+00:00,4204.03,4219.38,4175.07,4208.59,102941
2025-12-05 00:00:00+00:00,4208.37,4259.1,4191.89,4199.04,111703
2025-12-08 00:00:00+00:00,4197.52,4218.82,4176.64,4190.51,114705
2025-12-09 00:00:00+00:00,4190.31,4221.43,4170.27,4208.05,116072
2025-12-10 00:00:00+00:00,4208.02,4238.68,4182.08,4227.99,448780
2025-12-11 00:00:00+00:00,4227.08,4285.86,4204.34,4279.3,596568
2025-12-12 00:00:00+00:00,4281.53,4353.51,4257.44,4299.37,553070
2025-12-15 00:00:00+00:00,4300.26,4350.24,4285.24,4305.12,445597
